SetID_Clean,SetID_Klicky,Nom du Set,Annee_Debut,Annee_Fin,Image_URL,Lien_Fiche,Version
3203,3203s1v3,Builders Lorry (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2020/12/Ex-3203-s1v3-b-100x65.png,https://www.klickypedia.com/sets/3203s1v3-construction-truck/,V6
3203,3203v1-fam,Construction truck (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/03/fam-3203v1-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3203v1-fam-construction-truck/,V7
3204,3204s1v1,Traffic Signs and Policeman (1974 > 1976),1974,1976,https://www.klickypedia.com/wp-content/uploads/setsimages/3204-100x65.jpg,https://www.klickypedia.com/sets/3204s1-traffic-signs-and-policeman/,V1
3204,3204s2,Grocery Delivery Van (1995 > 2005),1995,2005,https://www.klickypedia.com/wp-content/uploads/2014/08/principal19-100x65.jpg,https://www.klickypedia.com/sets/3204s2-grocery-delivery-van/,V2
3205,3205s1v1,Sewage Works (1975 > 1976),1975,1976,https://www.klickypedia.com/wp-content/uploads/2017/11/3205-1-100x65.jpg,https://www.klickypedia.com/sets/3205s1-sewage-works/,V1
3205,3205-can,Sewage works (1975 > n/a),1975,,https://www.klickypedia.com/wp-content/uploads/2018/05/images-100x65.jpeg,https://www.klickypedia.com/sets/3205-sewage-works/,V2
3205,3205s1v2,Sewage Works (1976 > 1978),1976,1978,https://www.klickypedia.com/wp-content/uploads/2017/11/3205-A_product_detail-1-150x150-100x65.jpg,https://www.klickypedia.com/sets/3205s1v2-sewage-works/,V3
3205,3205s2,Swimmingpool (2003 > 2007),2003,2007,https://www.klickypedia.com/wp-content/uploads/2014/10/3205-B_product_detail2-1-100x65.jpg,https://www.klickypedia.com/sets/3205s2-swimmingpool/,V4
3206,3206s2,Laundry Room (2003 > 2008),2003,2008,https://www.klickypedia.com/wp-content/uploads/2014/11/3206-1-100x65.jpg,https://www.klickypedia.com/sets/3206s2-laundry-room/,Version Unique
3207,3207-fam,Green Tractor & Farmer (Famobil) (1979 > 1983),1979,1983,https://www.klickypedia.com/wp-content/uploads/2018/02/fam-3207-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3207-fam-tractor/,V1
3207,3207s2,Baby Room (2003 > 2008),2003,2008,https://www.klickypedia.com/wp-content/uploads/2014/10/3207-100x65.jpg,https://www.klickypedia.com/sets/3207s2-baby-room/,V2
3207,3207s1v2,Construction Trailer and Cement Mixer (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/02/3207s1v2-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3207s1v2-construction-trailer-and-cement-mixer/,V3
3208,3208-fam,3 Motorbikes (1975 > n/a),1975,,https://www.klickypedia.com/wp-content/uploads/2014/11/3208f-100x65.jpg,https://www.klickypedia.com/sets/3208-fam-motos/,V1
3208,3208s2,Mother with Child (2003 > 2006),2003,2006,https://www.klickypedia.com/wp-content/uploads/2016/12/3208-100x65.jpg,https://www.klickypedia.com/sets/3208-mother-with-child/,V2
3209,3209s2,Family Walk (2003 > 2008),2003,2008,https://www.klickypedia.com/wp-content/uploads/2016/02/playmobil-3209-familia-paseando-100x65.jpg,https://www.klickypedia.com/sets/3209s2-family-walk/,Version Unique
3210,3210s1,Construction Worker with Wheelbarrow (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/setsimages/3210-100x65.jpg,https://www.klickypedia.com/sets/3210s1-construction-worker-with-wheelbarrow/,V1
3210,3210s2v1,Family Car (1977 > 1981),1977,1981,https://www.klickypedia.com/wp-content/uploads/2014/11/32101-100x65.jpg,https://www.klickypedia.com/sets/3210s2-blue-car/,V2
3210,3210s2v2,Family Car (1980 > 1985),1980,1985,https://www.klickypedia.com/wp-content/uploads/2017/10/3210s2v2-RPS-100x65.jpg,https://www.klickypedia.com/sets/3210s2v2-blue-car/,V3
3210,3210s2v4,Family Car (1984 > 1988),1984,1988,https://www.klickypedia.com/wp-content/uploads/2018/01/3210s2v3-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3210s2v3-blue-car/,V4
3210,3210s3,Children with Guinea Pigs (2003 > 2008),2003,2008,https://www.klickypedia.com/wp-content/uploads/2014/11/3210-100x65.jpg,https://www.klickypedia.com/sets/3210s3-children-with-guinea-pigs/,V5
3210,3210-ant,Blue Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/08/3210--100x65.jpg,https://www.klickypedia.com/sets/3210-ant-blue-car/,V6
3210,3210s2v3,Family Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/3210s2v4-1-100x65.jpg,https://www.klickypedia.com/sets/3210v4-blue-car/,V7
3210,3210-esp,Blue car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/03/esp-3210-A2-100x65.png,https://www.klickypedia.com/sets/3210-esp-blue-car/,V8
3210,3210v1-fam,Blue Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/fam-3210v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3210-fam-coche-recreo/,V9
3210,3210v2-fam,Blue Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/fam-3210v2-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3210v2-fam-blue-car/,V10
3211,3211s1v1,Construction Workers (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/setsimages/3211-100x65.jpg,https://www.klickypedia.com/sets/3211s2-construction-workers/,V1
3211,3211s1v2,Construction workers (1980 > n/a),1980,,https://www.klickypedia.com/wp-content/uploads/2020/12/Ex-3211-s1v2-100x65.jpg,https://www.klickypedia.com/sets/3210s1v2-construction-workers/,V2
3211,3211s2,Light Green City Car (1988 > 1992),1988,1992,https://www.klickypedia.com/wp-content/uploads/2014/11/3211_-100x65.jpg,https://www.klickypedia.com/sets/3211s2-light-green-city-car/,V3
3211,3211-esp,Light Green City Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2019/03/3211-100x65.jpg,https://www.klickypedia.com/sets/3211-esp-light-green-city-car/,V4
3212,3212s1v1,Policeman & workers (1974 > n/a),1974,,https://www.klickypedia.com/wp-content/uploads/2018/01/3212s1v1-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3212s1v1-policeman-workers/,Version Unique
3213,3213,Hospital blister (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/07/3213-100x65.png,https://www.klickypedia.com/sets/3213-hospital-blister/,V1
3213,3213s2v1,Family Van (2001 > 2005),2001,2005,https://www.klickypedia.com/wp-content/uploads/setsimages/3213-100x65.jpg,https://www.klickypedia.com/sets/3213-family-van/,V2
3213,3213s2v2,Family Van (2001 > n/a),2001,,https://www.klickypedia.com/wp-content/uploads/2018/12/3213s2v2-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3213s2v2-family-van/,V3
3213,3213-usa,Family Van (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/usa-3213-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3213-usa-family-van/,V4
3214,3214,Firemen (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/07/3214-100x65.png,https://www.klickypedia.com/sets/3214-firemen/,V1
3214,3214,Emergency Service Van (2001 > 2004),2001,2004,https://www.klickypedia.com/wp-content/uploads/setsimages/3214-100x65.jpg,https://www.klickypedia.com/sets/3214-emergency-service-van/,V2
3215,3215v1,Police Officer And Car (1977 > 1981),1977,1981,https://www.klickypedia.com/wp-content/uploads/setsimages/3215-100x65.jpg,https://www.klickypedia.com/sets/3215-police-officer-and-car/,V1
3215,3215v2,Police Car (1977 > 1985),1977,1985,https://www.klickypedia.com/wp-content/uploads/2018/01/3215v2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3215v2-police-car-2/,V2
3215,3215v4,Police car (1984 > 1988),1984,1988,https://www.klickypedia.com/wp-content/uploads/2018/01/3215v3-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3215v3-police-car-2/,V3
3215,3215v5,Police Car (1986 > 1993),1986,1993,https://www.klickypedia.com/wp-content/uploads/2017/10/3215v2-RPS-100x65.jpg,https://www.klickypedia.com/sets/3215v2-police-car/,V4
3215,3215v6,Police car (1993 > 1996),1993,1996,https://www.klickypedia.com/wp-content/uploads/2017/10/3215v3-RPS-100x65.jpg,https://www.klickypedia.com/sets/3215v3-police-car/,V5
3215,3215v3,Police car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/03/3215-v3-A-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3215v3-police-car-3/,V6
3215,3215-fam,Police car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/fam-3215-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3215-fam-coche-policia/,V7
3215,3215-lyr,Police car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/03/3215_lyra-100x65.jpg,https://www.klickypedia.com/sets/3215-lyr-police-car/,V8
3215,3215-ant,Police Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2022/03/rr-100x65.jpg,https://www.klickypedia.com/sets/3215-ant-police-car/,V9
3216,3216s1v1,Fire Chief Car (1977 > 1980),1977,1980,https://www.klickypedia.com/wp-content/uploads/2017/12/3216s1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3216s1-red-fire-chief-car/,V1
3216,3216s2,Amphibious transport (2003 > 2006),2003,2006,https://www.klickypedia.com/wp-content/uploads/2014/11/3216-100x65.jpg,https://www.klickypedia.com/sets/3216s2-amphibious-transport/,V2
3216,3216-fam,Fire Chief Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/01/fam-3216-R-CP-100x65.jpg,https://www.klickypedia.com/sets/3216-fam-coche-bombero/,V3
3216,3216-lyr,Fire Chief Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/12/lyr-3216-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3216-lyr-fire-chief-car/,V4
3216,3216s1v2,Fire Chief Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/03/3216-s1v2-A-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3216s1v2-fire-chief-car/,V5
3217,3217s1v1,Doctor's Car (1977 > 1981),1977,1981,https://www.klickypedia.com/wp-content/uploads/2018/01/3217s1v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3217s1-pkw-paramedic/,V1
3217,3217s1v2,Doctor's Car (1980 > 1983),1980,1983,https://www.klickypedia.com/wp-content/uploads/2018/01/3217s1v2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/3217s1v2-doctors-car/,V2
3217,3217s2,Expedition Lodge (2003 > 2007),2003,2007,https://www.klickypedia.com/wp-content/uploads/2014/11/3217-100x65.jpg,https://www.klickypedia.com/sets/3217s2-expedition-lodge/,V3
3217,3217-fam,Doctor's Car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2014/11/3217f-100x65.jpg,https://www.klickypedia.com/sets/3217-fam-coche-sanitario/,V4
3217,3217s1-lyr,Doctor's car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/03/3217-s1v2-A-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/3217s1v2-doctors-car-2/,V5
3218,3218s1v5,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3218-s1v5-a-45x65.jpg,https://www.klickypedia.com/sets/3218s1v5-construction-worker/,V1
3218,3218s1v1,Construction Worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3218-s1v1-a-100x65.jpg,https://www.klickypedia.com/sets/3218s1v2-construction-worker/,V2
3218,3218s1v3,Construction Worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3218-s1v3-a-100x65.jpg,https://www.klickypedia.com/sets/3218s1v3-construction-worker/,V3
3218,3218s1v4,Construction Worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3218-s1v4-a-100x65.jpg,https://www.klickypedia.com/sets/3218s1v4-construction-worker/,V4
3218,3218s1v2,Construction Worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2014/10/3218-100x65.jpg,https://www.klickypedia.com/sets/3218s1v1-construction-worker/,V5
3218,3218s2,Gas Station (2001 > 2004),2001,2004,https://www.klickypedia.com/wp-content/uploads/2014/11/3218-100x65.jpg,https://www.klickypedia.com/sets/3218s2-gas-station/,V6
3219,3219s1v1,Construction Worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/setsimages/3219-100x65.jpg,https://www.klickypedia.com/sets/3219s1-construction-worker/,V1
3219,3219s1v5,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3119-s1v2-b-100x65.jpg,https://www.klickypedia.com/sets/3119s1v5-construction-worker/,V2
3219,3219s1v2,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3219-s1v2-a-57x65.png,https://www.klickypedia.com/sets/3219s1v2-construction-worker/,V3
3219,3219s1v3,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3219-s1v3-a-2-60x65.png,https://www.klickypedia.com/sets/3219s1v3-construction-worker/,V4
3219,3219s1v4,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3219-s1v4-a-51x65.png,https://www.klickypedia.com/sets/3219s1v4-construction-worker/,V5
3219,3219s1v6,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3219-s1v6-b-100x65.png,https://www.klickypedia.com/sets/3219s1v6-construction-worker/,V6
3219,3219s1v7,Construction worker (1974 > 1975),1974,1975,https://www.klickypedia.com/wp-content/uploads/2020/12/3219-s1v7-a-47x65.jpg,https://www.klickypedia.com/sets/3219s1v7-construction-worker/,V7
3219,3219s2v1,Assistance car - ADAC (1977 > 1980),1977,1980,https://www.klickypedia.com/wp-content/uploads/2018/01/3219s2-RP-100x65.jpg,https://www.klickypedia.com/sets/3219s2-car-adac/,V8
3219,3219s3v1,Offroad-Pickup (2003 > 2005),2003,2005,https://www.klickypedia.com/wp-content/uploads/2014/10/3219-C_product_detail-1-100x65.jpg,https://www.klickypedia.com/sets/3219s3v1-offroad-pickup/,V9
3219,3219s3v2,Offroad-Pickup (2003 > 2005),2003,2005,https://www.klickypedia.com/wp-content/uploads/2015/02/descarga-2-100x65.jpg,https://www.klickypedia.com/sets/3219s3v2-offroad-pickup/,V10
3219,3219-fam,Assistance car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2014/11/3219f-100x65.jpg,https://www.klickypedia.com/sets/3219-fam-coche-asistencia/,V11
3219,3219-lyr,Assistance car (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2016/03/3219_lyra-100x65.jpg,https://www.klickypedia.com/sets/3219-lyr-coche-de-asistencia/,V12
3219,3219s2v2,Assistance car - ADAC (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/03/3219-s2v2-A-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/3219s2v2-assistance-car-adac/,V13
3220,3220,Nuremberg guards (1977 > n/a),1977,,https://www.klickypedia.com/wp-content/uploads/2017/08/P1030434-100x65.jpg,https://www.klickypedia.com/sets/3220-nuremberg-guards/,V1
3220,3220,Helicopter (2003 > 2005),2003,2005,https://www.klickypedia.com/wp-content/uploads/setsimages/3220-100x65.jpg,https://www.klickypedia.com/sets/3220-helicopter/,V2
3221,3221,Royal attendants (1977 > n/a),1977,,https://www.klickypedia.com/wp-content/uploads/2017/08/3221box-100x65.jpg,https://www.klickypedia.com/sets/3221-royal-attendants/,V1
3221,3221-lyr,Phone Booth and Mailmen (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/10/lyr-3221-RPS-100x65.jpg,https://www.klickypedia.com/sets/3221-lyr-phone-booth-and-mailmen/,V2
3222,3222,Farm workers (1977 > n/a),1977,,https://www.klickypedia.com/wp-content/uploads/2017/08/1-100x65.png,https://www.klickypedia.com/sets/3222-farm-workers/,V1
3222,3222,All Terrain Bike (2003 > 2006),2003,2006,https://www.klickypedia.com/wp-content/uploads/setsimages/3222-100x65.jpg,https://www.klickypedia.com/sets/3222-all-terrain-bike/,V2
3223,3223,Playground Set (1986 > n/a),1986,,https://www.klickypedia.com/wp-content/uploads/setsimages/3223-100x65.jpg,https://www.klickypedia.com/sets/3223-playground-set/,Version Unique
3224,3224,Medical First Aid Tent (1988 > 1994),1988,1994,https://www.klickypedia.com/wp-content/uploads/setsimages/3224-100x65.jpg,https://www.klickypedia.com/sets/3224-medical-first-aid-tent/,Version Unique
3225,3225,Speed Boat (1992 > 1997),1992,1997,https://www.klickypedia.com/wp-content/uploads/setsimages/3225-100x65.jpg,https://www.klickypedia.com/sets/3225-motor-boat/,V1
3225,3225-usa,Speed Boat (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/usa-3225-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/3225-usa-speed-boat/,V2
3225,3225-esp,Speed Boat (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/esp-3225-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/3225-esp-speed-boat/,V3
3226,3226,Police Force (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/07/3226_28129-100x65.jpg,https://www.klickypedia.com/sets/3226s1-police-force/,V1
3226,3226s2,Skunks (2003 > 2006),2003,2006,https://www.klickypedia.com/wp-content/uploads/setsimages/3226-100x65.jpg,https://www.klickypedia.com/sets/3226s1-skunks/,V2
3227,3227,Hospital Staff (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/07/KGrHqEOKogE32rYlCvBOB3Kwumgg0_12-1-100x65.jpg,https://www.klickypedia.com/sets/3227s2-hospital-staff/,V1
3227,3227s2,Beaver's Den (2003 > 2006),2003,2006,https://www.klickypedia.com/wp-content/uploads/setsimages/3227-100x65.jpg,https://www.klickypedia.com/sets/3227s2-beavers-den/,V2
3228,3228,Firefighter Squad (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/07/551957_111924552292759_175364723_n-100x65.jpg,https://www.klickypedia.com/sets/3228s2-firefighter-squad/,V1
3228,3228s2,Wild Animals (2003 > 2005),2003,2005,https://www.klickypedia.com/wp-content/uploads/setsimages/3228-100x65.jpg,https://www.klickypedia.com/sets/3228s1-wild-animals/,V2
3229,3229,Travellers (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2016/08/3229-100x65.jpg,https://www.klickypedia.com/sets/3229s2-travellers/,V1
3229,3229s2,Alligators Habitat (2003 > 2007),2003,2007,https://www.klickypedia.com/wp-content/uploads/setsimages/3229-100x65.jpg,https://www.klickypedia.com/sets/3229s1-alligators-habitat/,V2
3230,3230s1v1,US Cavalry (1975 > 1975),1975,1975,https://www.klickypedia.com/wp-content/uploads/2017/12/3230s1v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/3230s1-us-cavalry/,V1
3230,3230s1v2,US cavalry (1976 > n/a),1976,,https://www.klickypedia.com/wp-content/uploads/2017/12/3230s1v2-R-CP-100x65.jpg,https://www.klickypedia.com/sets/3230s2-us-cavalry/,V2
3230,3230s2v1,Family Vacation Home (2002 > 2008),2002,2008,https://www.klickypedia.com/wp-content/uploads/setsimages/3230-100x65.jpg,https://www.klickypedia.com/sets/3230-family-vacation-home/,V3
3230,3230s2v2,Family Vacation Home (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/08/533680bbb9b18d7829000ee3-100x65.jpg,https://www.klickypedia.com/sets/3230s2v2-family-vacation-home/,V4
3230,3230s2v3,Family Vacation Home (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2023/08/PLA3230_1_f-100x65.jpg,https://www.klickypedia.com/sets/3230s2v3-family-vacation-home/,V5
3231,3231v1,Postmen and Telephone (1979 > 1980),1979,1980,https://www.klickypedia.com/wp-content/uploads/2017/11/3231v1-RP-100x65.jpg,https://www.klickypedia.com/sets/3231v1-phone-booth-and-mailmen/,V1
3231,3231v2,Postmen and Telephone (1980 > 1984),1980,1984,https://www.klickypedia.com/wp-content/uploads/2017/11/3231v2-RP-100x65.jpg,https://www.klickypedia.com/sets/3231v2-phone-booth-and-mailmen/,V2
3231,3231v3,Postmen and Telephone (1984 > 1988),1984,1988,https://www.klickypedia.com/wp-content/uploads/2014/11/3231_-1-100x65.jpg,https://www.klickypedia.com/sets/3231v3-phone-booth-and-mailmen/,V3
3231,3231-ant,Post office (1984 > n/a),1984,,https://www.klickypedia.com/wp-content/uploads/2017/11/ant-3231-RPS-100x65.jpg,https://www.klickypedia.com/sets/3231-ant-post-office/,V4
